SK_ID_CURR,AGE,CODE_GENDER,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,OCCUPATION_TYPE
390341,44,F,Separated,130500.0,
390353,37,M,Married,225000.0,Drivers
390363,54,F,Civil marriage,157500.0,Cleaning staff
390369,50,F,Married,225000.0,Sales staff
390371,48,F,Separated,238500.0,Sales staff
390377,23,F,Married,103500.0,Realty agents
390383,47,F,Separated,90000.0,
390392,42,F,Separated,81000.0,Managers
390402,32,M,Civil marriage,216000.0,
390427,27,M,Separated,405000.0,Core staff
390446,31,F,Married,135000.0,Medicine staff
390459,30,M,Married,135000.0,Drivers
390472,47,F,Married,202500.0,
390513,53,M,Civil marriage,135000.0,Drivers
390533,29,M,Married,135000.0,Laborers
390536,46,F,Married,315000.0,High skill tech staff
390552,45,M,Married,450000.0,Drivers
390553,36,F,Married,202500.0,Drivers
390578,34,M,Single / not married,202500.0,Security staff
390585,34,F,Married,270000.0,High skill tech staff
390615,50,F,Married,157500.0,Laborers
390645,55,M,Civil marriage,85500.0,Laborers
390657,55,F,Married,54000.0,Core staff
390672,55,M,Married,180000.0,
390695,33,F,Single / not married,112500.0,Accountants
390716,40,F,Separated,76500.0,Sales staff
390718,39,M,Married,135000.0,Drivers
390721,34,F,Civil marriage,135000.0,
390730,49,F,Widow,157500.0,Managers
390733,24,F,Married,157500.0,Core staff
390737,44,F,Married,270000.0,Managers
390779,30,M,Married,360000.0,Managers
390829,47,F,Married,202500.0,
390834,22,F,Married,81000.0,Laborers
390868,33,F,Single / not married,180000.0,Medicine staff
390869,57,F,Married,157500.0,Sales staff
390874,59,M,Married,225000.0,
390883,36,M,Married,108000.0,Drivers
390902,48,F,Married,67500.0,Laborers
390907,52,F,Married,247500.0,Medicine staff
390914,49,M,Married,270000.0,Drivers
390918,41,M,Civil marriage,225000.0,Laborers
390931,32,M,Married,225000.0,Drivers
390946,43,F,Married,171000.0,Accountants
390949,34,F,Single / not married,202500.0,
390963,60,M,Married,108000.0,Security staff
390995,50,F,Widow,157500.0,Cooking staff
390998,33,M,Married,247500.0,Core staff
391004,52,M,Married,112500.0,High skill tech staff
391005,23,M,Single / not married,135000.0,Core staff
391011,47,M,Civil marriage,180000.0,
391017,49,M,Single / not married,225000.0,Drivers
391018,31,M,Married,270000.0,Drivers
391045,36,M,Single / not married,225000.0,
391061,45,F,Married,202500.0,Core staff
391063,59,F,Married,103500.0,Cooking staff
391065,58,M,Married,126000.0,Security staff
391069,49,F,Married,90000.0,Sales staff
391097,50,M,Married,180000.0,Drivers
391104,35,F,Married,157500.0,Sales staff
391113,34,F,Married,180000.0,Waiters/barmen staff
391114,44,F,Married,225000.0,Laborers
391116,55,F,Separated,360000.0,Managers
391129,44,F,Married,135000.0,Sales staff
391171,53,F,Separated,112500.0,Security staff
391197,24,F,Married,112500.0,Managers
391214,67,F,Widow,90000.0,Sales staff
391215,51,F,Widow,180000.0,Sales staff
391234,35,M,Civil marriage,67500.0,Laborers
391239,30,M,Married,103500.0,Laborers
391242,46,M,Married,90000.0,Laborers
391243,23,F,Civil marriage,81000.0,
391247,35,F,Married,157500.0,Sales staff
391264,37,M,Married,225000.0,Drivers
391265,31,F,Single / not married,112500.0,Laborers
391270,50,M,Married,324000.0,Laborers
391292,44,F,Married,67500.0,Sales staff
391303,33,M,Civil marriage,90000.0,Sales staff
391308,24,F,Married,101250.0,Laborers
391309,44,F,Married,202500.0,Medicine staff
391328,46,F,Married,112500.0,Laborers
391343,35,F,Married,225000.0,Managers
391383,33,M,Married,180000.0,Sales staff
391389,27,F,Single / not married,99000.0,Sales staff
391393,27,M,Married,157500.0,Laborers
391396,39,F,Single / not married,117000.0,
391404,46,M,Married,180000.0,Laborers
391412,38,F,Separated,197721.0,Medicine staff
391417,33,F,Married,157500.0,Laborers
391420,27,F,Married,135000.0,Sales staff
391421,31,F,Separated,270000.0,
391431,50,M,Married,112500.0,Laborers
391438,39,F,Married,157500.0,
391444,44,M,Separated,126000.0,Security staff
391447,27,F,Married,99000.0,High skill tech staff
391455,30,M,Married,229500.0,
391459,37,M,Married,135000.0,Laborers
391494,43,M,Married,270000.0,Managers
391510,54,M,Civil marriage,247500.0,Laborers
391514,31,M,Single / not married,148500.0,Laborers
391534,30,F,Married,135000.0,
391537,53,F,Married,315000.0,High skill tech staff
391544,49,M,Married,180000.0,Drivers
391553,36,F,Married,54000.0,Sales staff
391558,22,F,Civil marriage,67500.0,Laborers
391566,26,F,Single / not married,135000.0,Managers
391571,32,F,Married,135000.0,Core staff
391616,46,F,Married,207000.0,
391626,43,M,Married,225000.0,Drivers
391628,45,F,Married,135000.0,Laborers
391641,34,M,Single / not married,292500.0,Laborers
391643,54,M,Married,135000.0,Managers
391646,50,F,Married,112500.0,Private service staff
391648,52,F,Married,202500.0,Medicine staff
391662,39,F,Married,270000.0,Managers
391671,42,M,Married,130500.0,Low-skill Laborers
391680,47,F,Married,315000.0,Managers
391686,46,F,Separated,135000.0,High skill tech staff
391697,42,M,Married,180000.0,Laborers
391706,50,M,Married,180000.0,Accountants
391727,38,F,Single / not married,67500.0,Laborers
391733,30,F,Civil marriage,225000.0,Managers
391746,47,F,Single / not married,72000.0,Cooking staff
391763,39,F,Married,135000.0,High skill tech staff
391777,36,M,Married,202500.0,Laborers
391779,44,F,Civil marriage,157500.0,High skill tech staff
391832,49,F,Married,270000.0,Private service staff
391846,41,F,Married,270000.0,Sales staff
391847,33,M,Married,112500.0,Laborers
391856,40,F,Civil marriage,90000.0,Cleaning staff
391861,32,F,Married,171000.0,
391862,35,F,Married,135000.0,Sales staff
391885,52,F,Married,225000.0,Laborers
391895,30,M,Married,121500.0,Drivers
391906,43,M,Married,135000.0,Laborers
391913,32,F,Married,292500.0,Managers
391917,40,F,Single / not married,135000.0,
391918,50,M,Married,153000.0,Managers
391933,49,F,Widow,99000.0,
391973,34,M,Married,270000.0,Managers
391978,45,F,Married,112500.0,Cooking staff
392021,32,F,Married,216000.0,
392023,27,F,Married,211500.0,Laborers
392032,37,F,Married,180000.0,Sales staff
392040,27,M,Married,225000.0,Drivers
392045,37,F,Married,112500.0,Laborers
392047,38,M,Civil marriage,90000.0,Laborers
392059,53,F,Civil marriage,148500.0,Core staff
392064,56,F,Single / not married,313650.0,
392072,36,F,Married,112500.0,Sales staff
392074,36,F,Civil marriage,112500.0,Sales staff
392075,23,M,Single / not married,120600.0,Sales staff
392085,34,F,Married,67500.0,High skill tech staff
392086,46,F,Married,166500.0,Medicine staff
392099,47,F,Married,112500.0,
392131,40,F,Single / not married,90000.0,Laborers
392137,62,F,Widow,202500.0,Medicine staff
392144,25,M,Married,112500.0,Drivers
392147,26,F,Married,81000.0,High skill tech staff
392155,47,F,Separated,90000.0,
392157,37,F,Civil marriage,90000.0,Laborers
392159,29,F,Married,225000.0,Laborers
392181,29,F,Married,99000.0,
392216,34,M,Civil marriage,202500.0,Managers
392222,55,M,Married,225000.0,Managers
392227,39,F,Single / not married,108000.0,Security staff
392233,32,F,Separated,90000.0,Laborers
392236,30,M,Married,135000.0,
392242,44,F,Married,315000.0,Private service staff
392252,38,F,Married,157500.0,Laborers
392261,44,F,Civil marriage,90000.0,Accountants
392291,37,M,Single / not married,337500.0,Core staff
392300,47,F,Single / not married,180000.0,Laborers
392307,30,M,Single / not married,90000.0,Laborers
392308,39,M,Married,157500.0,Laborers
392343,42,M,Married,76500.0,Laborers
392359,41,F,Married,135000.0,Managers
392375,27,M,Married,121500.0,Security staff
392439,35,F,Married,360000.0,Sales staff
392440,35,F,Widow,162000.0,Accountants
392442,53,M,Married,157500.0,Laborers
392449,53,F,Married,135000.0,Accountants
392479,56,F,Married,94500.0,
392492,22,F,Married,225000.0,Core staff
392498,50,F,Married,60750.0,Medicine staff
392509,46,F,Separated,180000.0,High skill tech staff
392511,30,F,Single / not married,112500.0,Sales staff
392519,30,F,Married,157500.0,Accountants
392523,29,F,Married,63000.0,Core staff
392529,28,F,Civil marriage,90000.0,Core staff
392560,43,M,Married,90000.0,Drivers
392565,41,M,Married,157500.0,Low-skill Laborers
392573,36,M,Single / not married,225000.0,Drivers
392581,33,M,Married,225000.0,Laborers
392585,29,M,Single / not married,202500.0,Sales staff
392608,28,F,Single / not married,94500.0,Sales staff
392615,26,F,Separated,112500.0,Accountants
392675,28,M,Married,112500.0,Laborers
392689,44,M,Single / not married,76500.0,Security staff
392693,26,F,Civil marriage,76500.0,High skill tech staff
392701,30,F,Civil marriage,67500.0,Sales staff
392712,26,F,Married,126000.0,Accountants
392723,46,F,Married,135000.0,Cooking staff
392770,52,M,Married,184500.0,Laborers
392791,27,F,Married,67500.0,
392802,49,F,Married,135000.0,Laborers
392807,49,M,Married,135000.0,Drivers
392821,32,F,Single / not married,157500.0,Core staff
392855,43,F,Married,112500.0,Managers
392878,44,M,Married,153000.0,Laborers
392897,30,M,Married,157500.0,Managers
392900,31,M,Married,184500.0,Laborers
392901,45,M,Married,225000.0,Laborers
392903,37,F,Married,112500.0,Cleaning staff
392912,32,F,Married,202500.0,Core staff
392923,24,M,Civil marriage,189000.0,Laborers
392926,27,M,Married,225000.0,Laborers
392937,34,F,Single / not married,85500.0,Core staff
392944,57,M,Married,67500.0,Security staff
392958,44,F,Married,180000.0,
392961,26,F,Married,67500.0,Core staff
392969,50,F,Married,135000.0,Core staff
393028,30,F,Married,166500.0,High skill tech staff
393032,35,F,Married,94500.0,Laborers
393037,28,F,Married,67500.0,Managers
393049,52,M,Married,117000.0,Laborers
393072,26,F,Married,157500.0,Laborers
393080,41,F,Separated,90000.0,Waiters/barmen staff
393081,25,F,Single / not married,90000.0,High skill tech staff
393097,29,F,Married,220500.0,Laborers
393103,37,F,Single / not married,112500.0,Sales staff
393105,35,M,Single / not married,121500.0,Drivers
393106,42,F,Married,225000.0,Managers
393126,21,F,Single / not married,157500.0,Cooking staff
393127,53,F,Married,180000.0,
393154,55,F,Separated,202500.0,Sales staff
393162,46,M,Married,180000.0,Laborers
393176,43,M,Civil marriage,292500.0,Drivers
393196,24,F,Single / not married,73944.0,
393197,34,F,Married,81000.0,High skill tech staff
393221,22,M,Single / not married,171000.0,Core staff
393289,56,M,Married,225000.0,Security staff
393309,58,M,Married,225000.0,Managers
393339,52,M,Married,202500.0,Laborers
393341,46,F,Married,189000.0,Cooking staff
393346,44,F,Married,157500.0,Core staff
393347,41,M,Married,207000.0,Laborers
393358,30,F,Married,90000.0,IT staff
393359,31,F,Separated,112500.0,Accountants
393360,41,M,Widow,139500.0,Laborers
393367,41,M,Married,225000.0,Drivers
393372,49,F,Widow,67500.0,Laborers
393373,39,M,Separated,157500.0,Drivers
393385,35,M,Married,171000.0,
393387,32,F,Married,148500.0,
393398,31,F,Married,112500.0,
393410,62,F,Married,202500.0,Core staff
393412,39,M,Married,270000.0,Managers
393421,24,F,Married,90000.0,Sales staff
393423,25,F,Married,67500.0,
393426,26,F,Married,180000.0,
393431,45,F,Separated,337500.0,Core staff
393459,40,M,Single / not married,180000.0,Laborers
393462,43,M,Single / not married,180000.0,High skill tech staff
393466,26,M,Married,202500.0,Sales staff
393472,47,F,Married,112500.0,Laborers
393517,49,F,Married,157500.0,Accountants
393556,45,F,Married,180000.0,Sales staff
393583,38,F,Married,144000.0,Laborers
393588,37,M,Married,247500.0,Cooking staff
393593,31,F,Married,130500.0,Medicine staff
393600,43,M,Married,202500.0,Drivers
393601,43,M,Married,225000.0,Managers
393616,39,F,Married,315000.0,Sales staff
393667,35,M,Civil marriage,153000.0,Laborers
393673,45,M,Married,211500.0,Security staff
393688,33,M,Separated,202500.0,Laborers
393707,21,M,Single / not married,332100.0,Sales staff
393732,32,M,Married,121500.0,Laborers
393735,26,F,Married,157500.0,
393765,36,F,Married,180000.0,Laborers
393768,46,F,Married,90000.0,
393784,56,M,Married,157500.0,
393798,32,M,Married,157500.0,Laborers
393803,42,F,Married,180000.0,Accountants
393814,39,F,Married,76500.0,Laborers
393816,33,F,Married,180000.0,Private service staff
393826,47,F,Married,45000.0,Sales staff
393837,37,M,Married,157500.0,Laborers
393842,49,F,Married,157500.0,High skill tech staff
393846,54,F,Married,180000.0,Medicine staff
393847,28,M,Single / not married,247500.0,
393863,25,F,Married,180000.0,Waiters/barmen staff
393873,44,F,Married,202500.0,Laborers
393904,43,F,Married,166500.0,Laborers
393913,25,M,Civil marriage,90000.0,Laborers
393914,36,F,Separated,112500.0,Laborers
393916,46,F,Married,225000.0,Medicine staff
393970,42,M,Married,90000.0,Managers
393999,45,F,Widow,202500.0,Sales staff
394004,60,F,Single / not married,202500.0,Core staff
394007,38,F,Civil marriage,40500.0,Security staff
394014,42,F,Married,103500.0,Drivers
394019,50,M,Civil marriage,157500.0,Laborers
394028,27,M,Married,135000.0,Managers
394068,36,F,Married,180000.0,Medicine staff
394075,55,M,Married,585000.0,Managers
394104,25,F,Single / not married,126000.0,
394108,55,M,Married,225000.0,Laborers
394128,35,F,Single / not married,225000.0,Sales staff
394152,41,F,Married,270000.0,
394160,53,M,Separated,202500.0,High skill tech staff
394173,32,M,Married,180000.0,Laborers
394174,38,F,Civil marriage,135000.0,Core staff
394178,34,M,Married,405000.0,Laborers
394181,44,F,Civil marriage,180000.0,Waiters/barmen staff
394183,45,F,Married,180000.0,Core staff
394188,40,F,Married,153000.0,
394201,51,F,Married,202500.0,Realty agents
394202,47,M,Married,121500.0,Laborers
394212,49,F,Widow,180000.0,Sales staff
394239,35,F,Married,157500.0,Sales staff
394252,35,M,Married,90000.0,Laborers
394266,44,F,Married,90000.0,Cooking staff
394277,24,M,Married,135000.0,
394293,56,M,Married,90000.0,Core staff
394294,49,F,Married,90000.0,
394316,44,F,Separated,126000.0,
394334,35,F,Civil marriage,72000.0,
394335,44,F,Married,315000.0,
394341,36,F,Married,292500.0,Medicine staff
394359,41,F,Single / not married,126000.0,Cleaning staff
394361,47,M,Single / not married,90000.0,Drivers
394399,22,M,Single / not married,270000.0,Managers
394400,23,F,Single / not married,252000.0,
394413,33,F,Married,283500.0,Core staff
394416,49,F,Married,58500.0,Sales staff
394427,37,F,Married,382500.0,Laborers
394435,55,M,Married,135000.0,Laborers
394453,53,F,Civil marriage,290250.0,Core staff
394470,32,M,Married,414000.0,High skill tech staff
394482,36,M,Married,135000.0,
394511,56,F,Married,112500.0,Core staff
394531,37,F,Civil marriage,157500.0,Cooking staff
394548,56,F,Single / not married,225000.0,Laborers
394556,27,M,Civil marriage,270000.0,
394589,38,F,Civil marriage,126000.0,Core staff
394597,52,F,Married,135000.0,Accountants
394598,39,M,Married,157500.0,Laborers
394602,34,M,Married,157500.0,Drivers
394604,32,F,Civil marriage,202500.0,Sales staff
394608,37,F,Married,256500.0,Core staff
394609,37,F,Civil marriage,360000.0,Laborers
394611,54,M,Married,225000.0,
394614,47,F,Married,157500.0,Core staff
394622,39,F,Single / not married,157500.0,Sales staff
394640,43,M,Single / not married,315000.0,Managers
394645,63,F,Married,450000.0,Realty agents
394658,27,M,Single / not married,126000.0,Managers
394659,49,M,Married,112500.0,
394673,35,F,Separated,157500.0,Laborers
394674,32,F,Civil marriage,270000.0,
394675,33,F,Civil marriage,81000.0,Core staff
394679,44,F,Married,148500.0,Core staff
394680,37,M,Married,180000.0,Drivers
394719,47,F,Married,112500.0,
394731,26,M,Married,180000.0,Laborers
394750,34,F,Married,202500.0,
394782,32,F,Married,157500.0,Laborers
394817,37,F,Civil marriage,45000.0,Cleaning staff
394828,40,F,Married,112500.0,Sales staff
394842,28,F,Married,126000.0,
394849,28,F,Civil marriage,360000.0,Drivers
394853,33,M,Married,225000.0,Laborers
394883,43,F,Married,225000.0,
394901,37,M,Separated,180000.0,Drivers
394908,57,F,Single / not married,90000.0,
394922,40,F,Married,225000.0,Medicine staff
394923,33,F,Married,135000.0,
394924,46,F,Married,180000.0,Managers
394928,26,F,Married,112500.0,Accountants
394932,51,F,Married,180000.0,Core staff
394946,29,M,Married,112500.0,
394950,37,F,Married,157500.0,
394956,27,M,Single / not married,81000.0,Laborers
394965,44,M,Married,270000.0,High skill tech staff
394966,50,F,Married,225000.0,Managers
394973,57,M,Married,382500.0,Drivers
394985,62,F,Single / not married,90000.0,Laborers
395010,38,M,Married,180000.0,Sales staff
395012,45,F,Married,225000.0,Sales staff
395024,45,M,Married,495000.0,Managers
395036,55,M,Married,450000.0,Managers
395058,54,F,Single / not married,157500.0,Laborers
395065,48,M,Married,315000.0,Laborers
395075,47,F,Civil marriage,184500.0,Sales staff
395078,52,M,Married,202500.0,Laborers
395083,39,F,Single / not married,180000.0,Core staff
395088,41,F,Separated,157500.0,Medicine staff
395099,41,F,Married,180000.0,Accountants
395103,35,F,Married,157500.0,Core staff
395109,37,F,Married,180000.0,Managers
395124,30,F,Civil marriage,67500.0,Accountants
395130,50,M,Married,211500.0,Managers
395135,43,F,Married,337500.0,Laborers
395151,35,F,Single / not married,189000.0,Laborers
395171,31,F,Married,112500.0,Core staff
395173,38,M,Married,247500.0,Laborers
395175,31,M,Married,130500.0,Managers
395194,24,F,Single / not married,155250.0,High skill tech staff
395195,51,F,Separated,157500.0,Sales staff
395196,36,F,Married,112500.0,Sales staff
395205,32,F,Married,135000.0,Laborers
395214,22,M,Married,135000.0,Core staff
395258,37,M,Married,193500.0,Laborers
395282,35,F,Single / not married,90000.0,Sales staff
395292,54,F,Married,112500.0,Sales staff
395295,46,F,Single / not married,229500.0,
395306,36,F,Separated,157500.0,
395307,41,F,Separated,157500.0,Managers
395309,23,M,Civil marriage,112500.0,Laborers
395314,29,F,Married,153000.0,Sales staff
395320,41,M,Married,225000.0,Sales staff
395355,45,M,Separated,90000.0,Laborers
395361,36,F,Married,90000.0,Sales staff
395390,37,F,Separated,76500.0,Core staff
395393,27,F,Single / not married,63000.0,High skill tech staff
395394,28,M,Married,135000.0,Sales staff
395486,29,F,Married,315000.0,Laborers
395506,28,F,Civil marriage,283500.0,Core staff
395514,52,F,Civil marriage,112500.0,Security staff
395519,44,F,Single / not married,225000.0,High skill tech staff
395547,32,F,Married,112500.0,Laborers
395560,39,F,Married,157500.0,Sales staff
395561,45,F,Single / not married,112500.0,
395572,48,F,Married,112500.0,Laborers
395588,32,M,Married,171000.0,Laborers
395594,25,F,Married,180000.0,Secretaries
395597,32,M,Single / not married,270000.0,Drivers
395608,48,F,Separated,135000.0,Cooking staff
395616,42,F,Married,157500.0,High skill tech staff
395619,36,M,Married,180000.0,Laborers
395629,39,F,Married,45000.0,Medicine staff
395635,40,M,Married,225000.0,Drivers
395639,50,F,Married,126000.0,Sales staff
395640,37,F,Single / not married,90000.0,Core staff
395658,32,F,Married,67500.0,Core staff
395663,35,M,Married,157500.0,Laborers
395671,31,F,Single / not married,112500.0,Medicine staff
395682,38,F,Civil marriage,112500.0,
395688,29,F,Married,90000.0,Core staff
395708,42,M,Married,225000.0,Managers
395717,50,F,Single / not married,157500.0,High skill tech staff
395720,28,F,Single / not married,144000.0,Laborers
395728,31,F,Married,99000.0,Managers
395762,34,F,Married,157500.0,Medicine staff
395778,51,F,Separated,225000.0,Laborers
395782,53,F,Widow,112500.0,Secretaries
395795,53,F,Married,112500.0,High skill tech staff
395811,33,F,Single / not married,112500.0,
395812,38,F,Married,135000.0,Cooking staff
395820,40,F,Civil marriage,157500.0,Sales staff
395833,26,M,Married,157500.0,Laborers
395839,24,F,Married,157500.0,High skill tech staff
395851,29,F,Married,148500.0,Sales staff
395871,58,M,Civil marriage,135000.0,Laborers
395883,54,F,Married,126000.0,Sales staff
395906,54,F,Civil marriage,112500.0,Medicine staff
395923,31,M,Married,202500.0,High skill tech staff
395928,33,F,Married,211500.0,Managers
395932,43,F,Married,135000.0,Sales staff
395938,31,F,Married,85500.0,Sales staff
395961,38,F,Married,72000.0,Sales staff
395967,33,M,Married,135000.0,Laborers
395988,29,F,Married,121500.0,Laborers
395991,44,F,Single / not married,247500.0,Medicine staff
395998,45,M,Married,353250.0,
396002,35,M,Married,423000.0,Managers
396011,45,M,Married,135000.0,Laborers
396031,47,F,Separated,202500.0,Managers
396045,27,M,Single / not married,157500.0,Laborers
396065,32,F,Single / not married,112500.0,
396091,45,F,Single / not married,202500.0,Laborers
396093,45,M,Married,180000.0,Drivers
396132,45,F,Married,90000.0,High skill tech staff
396140,41,F,Single / not married,166500.0,Core staff
396141,45,F,Married,171000.0,
396146,37,M,Married,108000.0,
396147,39,F,Single / not married,234000.0,Sales staff
396149,37,F,Married,146700.0,Cleaning staff
396158,36,F,Married,225000.0,Sales staff
396173,68,F,Married,189000.0,Medicine staff
396174,44,F,Married,63000.0,Sales staff
396186,23,F,Married,112500.0,Core staff
396188,51,M,Married,225000.0,Core staff
396213,29,F,Married,103500.0,Core staff
396221,53,F,Single / not married,81000.0,Security staff
396229,49,M,Married,112500.0,Laborers
396256,27,F,Civil marriage,238500.0,Accountants
396275,45,F,Married,126000.0,Core staff
396278,49,M,Separated,171000.0,Laborers
396283,61,M,Married,450000.0,
396295,53,F,Married,59400.0,Core staff
396315,28,F,Married,135000.0,Sales staff
396353,49,M,Married,270000.0,Laborers
396362,50,F,Separated,67500.0,Accountants
396363,31,M,Civil marriage,1381500.0,Laborers
396379,38,F,Married,180000.0,
396383,36,M,Married,270000.0,Managers
396388,35,M,Married,202500.0,Laborers
396412,49,F,Single / not married,81000.0,
396425,30,M,Married,202500.0,Managers
396439,34,M,Married,315000.0,High skill tech staff
396472,36,M,Separated,135000.0,Laborers
396477,48,F,Civil marriage,135000.0,
396486,37,F,Married,315000.0,Private service staff
396489,50,F,Single / not married,112500.0,Sales staff
396492,39,F,Married,81000.0,Cooking staff
396494,34,M,Single / not married,247500.0,
396503,54,F,Separated,202500.0,Low-skill Laborers
396510,26,F,Single / not married,112500.0,Core staff
396526,39,M,Married,360000.0,
396544,39,F,Married,94500.0,Core staff
396546,41,M,Married,204750.0,Laborers
396560,41,F,Married,450000.0,
396568,42,M,Married,900000.0,Managers
396582,35,F,Married,675000.0,Core staff
396594,37,F,Married,225000.0,
396606,45,M,Married,189000.0,Laborers
396621,39,F,Single / not married,90000.0,Cleaning staff
396622,46,M,Married,130500.0,High skill tech staff
396624,37,M,Married,112500.0,Laborers
396642,33,F,Civil marriage,90000.0,Core staff
396644,66,F,Married,180000.0,High skill tech staff
396686,31,M,Married,135000.0,
396702,38,F,Married,180000.0,Managers
396722,31,F,Married,72000.0,Core staff
396724,38,F,Married,90000.0,Managers
396725,27,F,Civil marriage,90000.0,High skill tech staff
396748,50,F,Civil marriage,247500.0,Managers
396757,43,F,Married,135000.0,Laborers
396768,60,F,Civil marriage,202500.0,Private service staff
396775,34,M,Married,180000.0,Managers
396776,46,F,Married,135000.0,Sales staff
396788,32,M,Married,216000.0,
396804,42,M,Married,337500.0,Laborers
396827,30,F,Separated,81000.0,Sales staff
396828,59,M,Separated,110250.0,
396832,36,M,Married,270000.0,Laborers
396834,39,F,Married,270000.0,
396837,34,F,Separated,292500.0,Accountants
396852,32,F,Married,54000.0,Sales staff
396859,26,M,Married,166950.0,Core staff
396860,35,M,Civil marriage,90000.0,Laborers
396869,45,F,Married,220500.0,Laborers
396873,31,M,Married,157500.0,Drivers
396897,35,M,Single / not married,270000.0,Laborers
396907,28,M,Married,144000.0,Sales staff
396921,22,F,Single / not married,135000.0,
396959,28,F,Married,225000.0,Waiters/barmen staff
396964,24,M,Single / not married,173502.0,Core staff
396993,40,F,Married,225000.0,Sales staff
397016,44,F,Single / not married,162000.0,Laborers
397017,52,F,Single / not married,337500.0,Managers
397029,42,F,Married,189000.0,Cooking staff
397031,44,M,Single / not married,450000.0,Managers
397036,45,F,Married,135000.0,Medicine staff
397038,42,F,Civil marriage,180000.0,Laborers
397040,49,F,Married,90000.0,Sales staff
397044,28,F,Married,67500.0,
397079,51,M,Married,427500.0,Drivers
397096,43,F,Married,112500.0,Medicine staff
397117,53,M,Married,630000.0,Managers
397124,43,F,Single / not married,90000.0,Private service staff
397133,38,F,Separated,135000.0,Laborers
397137,32,M,Married,405000.0,High skill tech staff
397151,51,F,Married,112500.0,Laborers
397161,48,M,Married,108000.0,Drivers
397169,32,F,Civil marriage,202500.0,Core staff
397170,38,F,Married,202500.0,
397177,53,F,Married,112500.0,
397188,43,M,Married,157500.0,Drivers
397206,39,M,Married,270000.0,Managers
397234,37,M,Married,121500.0,Laborers
397235,35,M,Married,225000.0,Managers
397264,42,F,Married,495000.0,Medicine staff
397268,27,F,Civil marriage,135000.0,Core staff
397279,29,F,Single / not married,157500.0,Private service staff
397289,40,F,Married,270000.0,
397294,36,M,Civil marriage,225000.0,Security staff
397305,50,F,Married,202500.0,Core staff
397311,54,F,Married,180000.0,
397315,47,M,Married,166500.0,Laborers
397316,22,F,Single / not married,81000.0,Sales staff
397372,60,M,Civil marriage,162000.0,Laborers
397379,43,F,Separated,157500.0,Core staff
397391,50,F,Married,202500.0,Laborers
397410,41,F,Married,292500.0,Laborers
397419,52,F,Married,270000.0,Managers
397422,61,F,Civil marriage,153639.0,Managers
397442,27,M,Married,315000.0,Managers
397468,25,M,Civil marriage,270000.0,Laborers
397487,32,F,Married,54000.0,Drivers
397499,46,F,Married,90000.0,Laborers
397502,32,F,Married,189000.0,High skill tech staff
397524,43,F,Married,270000.0,Cooking staff
397532,44,M,Married,675000.0,Drivers
397537,44,M,Married,202500.0,Laborers
397551,31,F,Single / not married,139500.0,Medicine staff
397605,38,F,Separated,135000.0,Sales staff
397611,55,F,Married,202500.0,Security staff
397612,31,F,Civil marriage,184500.0,Accountants
397626,31,F,Single / not married,202500.0,Core staff
397643,48,F,Single / not married,180000.0,Core staff
397646,36,F,Married,216000.0,Sales staff
397685,51,F,Married,225000.0,High skill tech staff
397692,56,M,Married,270000.0,Laborers
397712,54,F,Married,180000.0,Core staff
397731,40,M,Married,180000.0,High skill tech staff
397734,34,M,Separated,225000.0,Laborers
397744,41,F,Married,180000.0,
397750,48,F,Married,72000.0,Cleaning staff
397802,46,F,Civil marriage,135000.0,Managers
397808,53,F,Married,144000.0,Sales staff
397843,54,M,Married,180000.0,
397860,34,F,Married,180000.0,Core staff
397863,29,F,Civil marriage,135000.0,
397880,33,F,Married,225000.0,Laborers
397888,52,F,Married,81000.0,Laborers
397896,56,M,Married,171000.0,Drivers
397909,52,M,Married,135000.0,Drivers
397922,42,F,Married,90000.0,Laborers
397923,43,F,Married,189000.0,
397934,22,F,Single / not married,112500.0,Sales staff
397936,27,M,Married,135000.0,Sales staff
397947,53,F,Married,112500.0,Sales staff
397974,51,F,Married,225000.0,High skill tech staff
397991,41,M,Married,225000.0,Laborers
397999,54,F,Civil marriage,225000.0,Laborers
398008,37,F,Separated,180000.0,Accountants
398023,26,M,Single / not married,157500.0,Laborers
398056,36,F,Married,135000.0,Sales staff
398076,50,M,Married,157500.0,Drivers
398112,30,F,Married,112500.0,Accountants
398115,32,F,Civil marriage,135000.0,
398117,37,F,Civil marriage,135000.0,Medicine staff
398120,35,F,Married,85500.0,Cleaning staff
398123,57,M,Married,135000.0,Security staff
398153,40,F,Married,135000.0,Sales staff
398169,44,F,Civil marriage,495000.0,Managers
398186,37,M,Married,270000.0,Cooking staff
398197,41,F,Married,315000.0,Sales staff
398227,35,F,Single / not married,202500.0,
398259,35,M,Married,67500.0,Cooking staff
398265,29,M,Married,180000.0,
398271,22,F,Single / not married,67500.0,High skill tech staff
398276,36,M,Married,112500.0,Laborers
398289,24,M,Single / not married,135000.0,Core staff
398294,30,M,Married,288000.0,Managers
398302,26,F,Married,90000.0,High skill tech staff
398306,47,F,Married,90000.0,High skill tech staff
398371,55,M,Married,112500.0,Laborers
398374,37,M,Separated,270000.0,
398376,43,F,Married,112500.0,High skill tech staff
398379,48,M,Married,450000.0,Managers
398383,58,F,Civil marriage,270000.0,Managers
398387,28,F,Married,180000.0,Accountants
